,time,X_value,Y_value,Z_value
4625,19.2472,0.15563,-5.59781,1.47727
4626,19.249,-0.02634,-5.5619,1.51558
4627,19.2513,-0.31844,-5.63133,1.49163
4628,19.2562,-0.63927,-5.71992,1.44854
4629,19.2563,-0.63927,-5.71992,1.44854
4630,19.2574,-0.64645,-5.72232,1.40065
4631,19.2667,-0.64645,-5.72711,1.24981
4632,19.2668,-0.81166,-5.78217,1.17559
4633,19.2668,-0.93377,-5.84682,1.19953
4634,19.2668,-1.11813,-6.01202,1.26657
4635,19.2685,-1.08221,-6.08864,1.38868
4636,19.2694,-1.03193,-6.09822,1.44135
4637,19.2751,-0.84997,-6.08385,1.36713
4638,19.2767,-0.27055,-6.27061,1.01517
4639,19.2768,-0.27055,-6.27061,1.01517
4640,19.2781,-0.14126,-6.38793,1.01996
4641,19.2793,-0.03113,-6.51243,1.05827
4642,19.2813,0.17718,-6.79256,1.18995
4643,19.2832,0.33041,-7.0248,1.30967
4644,19.2856,0.40703,-7.12776,1.34798
4645,19.2874,0.56265,-7.29296,1.35037
4646,19.2889,0.80448,-7.33845,1.36953
4647,19.2917,0.94095,-7.41267,1.39826
4648,19.297,1.40783,-7.46056,1.55867
4649,19.2971,1.40783,-7.46056,1.55867
4650,19.2974,1.51079,-7.46535,1.56346
4651,19.2992,1.6712,-7.50605,1.47008
4652,19.3015,1.72627,-7.52281,1.38868
4653,19.3032,1.80289,-7.57309,1.15643
4654,19.3055,1.86035,-7.63774,0.85236
4655,19.3074,1.90105,-7.66407,0.67519
4656,19.3142,1.97528,-7.70478,0.32083
4657,19.3143,2.00401,-7.72154,0.13408
4658,19.3158,2.25541,-7.79336,-0.57941
4659,19.316,2.25541,-7.79336,-0.57941
4660,19.3169,2.35118,-7.83886,-0.73983
4661,19.3187,2.51638,-7.97533,-1.07982
4662,19.3212,2.65525,-8.12856,-1.34079
4663,19.3233,2.75342,-8.22433,-1.44614
4664,19.3254,2.9689,-8.41348,-1.5898
4665,19.3273,3.04791,-8.51404,-1.6329
4666,19.3289,3.20593,-8.68403,-1.6712
4667,19.3308,3.35438,-8.84685,-1.66163
4668,19.3363,3.61775,-9.05994,-1.64008
4669,19.3364,3.69437,-9.13655,-1.6305
4670,19.3369,3.75662,-9.1988,-1.64247
4671,19.3389,3.82126,-9.25627,-1.66881
4672,19.3407,3.95295,-9.38316,-1.78134
4673,19.3429,4.02478,-9.4526,-1.92739
4674,19.3448,4.03675,-9.56752,-1.99683
4675,19.3469,3.98886,-9.69202,-2.14288
4676,19.3491,3.96252,-9.76146,-2.23146
4677,19.3508,3.8907,-9.88596,-2.41343
4678,19.3569,3.66324,-10.00328,-2.53314
4679,19.3584,3.66324,-10.00328,-2.53314
4680,19.3586,3.60817,-9.9937,-2.49962
4681,19.3593,3.52198,-9.93145,-2.3847
4682,19.3611,3.4693,-9.90512,-2.30569
4683,19.3632,3.41663,-9.8285,-2.16203
4684,19.3651,3.39748,-9.80216,-2.07344
4685,19.3669,3.35677,-9.74709,-1.89387
4686,19.3692,3.34959,-9.72554,-1.74543
4687,19.3708,3.33762,-9.71118,-1.68796
4688,19.3813,3.29692,-9.65372,-1.20671
4689,19.3813,3.29692,-9.65372,-1.20671
4690,19.3813,3.26819,-9.66569,-0.95532
4691,19.3814,3.12453,-9.7016,-0.31365
4692,19.3817,3.02876,-9.704,0.06943
4693,19.3868,2.98327,-9.70639,0.85715
4694,19.3868,3.02157,-9.63456,1.56107
4695,19.3879,3.10059,-9.58428,1.85556
4696,19.3898,3.32804,-9.4502,2.344
4697,19.3911,3.62493,-9.23232,2.77975
4698,19.3964,4.12294,-8.95219,3.23227
4699,19.3964,4.29772,-8.87558,3.31128
4700,19.3972,4.50124,-8.87558,3.31128
4701,19.3992,4.75503,-8.76065,3.36156
4702,19.4007,5.26262,-8.75586,3.25382
4703,19.4029,5.52838,-8.79178,3.15087
4704,19.4053,6.05512,-8.91389,2.85876
4705,19.4078,6.50046,-9.08627,2.50681
4706,19.4093,6.68721,-9.21796,2.30329
4707,19.4108,6.9841,-9.54597,1.84359
4708,19.4165,7.22353,-10.15172,1.01757
4709,19.4165,7.22353,-10.372,0.73983
4710,19.4167,7.19719,-10.60185,0.47167
4711,19.4192,7.13254,-10.83888,0.22267
4712,19.4213,6.93382,-11.30098,-0.22506
4713,19.4243,6.58665,-11.81575,-0.57463
4714,19.425,6.38553,-12.06954,-0.66321
4715,19.4275,5.89949,-12.53882,-0.69673
4716,19.4302,5.40148,-12.88599,-0.50519
4717,19.4309,5.15008,-13.01767,-0.34717
4718,19.4368,4.27857,-13.11344,0.3783
4719,19.4369,4.27857,-13.11344,0.3783
4720,19.438,4.12055,-13.04401,0.52913
4721,19.4391,3.92182,-12.78543,0.80208
4722,19.4409,3.88112,-12.63219,0.90264
4723,19.4466,3.93379,-12.24911,1.03672
4724,19.4475,4.17322,-11.77983,1.03912
4725,19.4475,4.33843,-11.53562,1.01038
4726,19.452,4.71672,-11.03761,0.88588
4727,19.4521,4.92502,-10.76945,0.79011
4728,19.4577,5.61936,-9.87878,0.48125
4729,19.4578,5.78936,-9.704,0.419
4730,19.4578,5.78936,-9.704,0.419
4731,19.4593,6.05512,-9.47175,0.30647
4732,19.4611,6.24906,-9.34246,0.22506
4733,19.4635,6.34004,-9.31133,0.20112
4734,19.4652,6.50285,-9.33049,0.19633
4735,19.4669,6.66806,-9.37119,0.22027
4736,19.469,6.75904,-9.49809,0.25379
4737,19.4716,6.88354,-9.67766,0.37111
4738,19.4764,7.04396,-9.99131,0.69913
4739,19.4769,7.09424,-10.1206,0.84757
4740,19.4773,7.12776,-10.25229,0.99362
4741,19.4799,7.13015,-10.39115,1.11813
4742,19.4811,7.05593,-10.7048,1.35037
4743,19.4831,6.82129,-11.03761,1.46051
4744,19.4854,6.6513,-11.19084,1.46051
4745,19.4871,6.17244,-11.48773,1.38868
4746,19.4889,5.87555,-11.65294,1.34079
4747,19.491,5.20994,-11.98095,1.18517
4748,19.4967,3.84999,-12.57713,1.04869
4749,19.4981,3.84999,-12.57713,1.04869
4750,19.4982,3.59381,-12.70402,1.06545
4751,19.4991,3.19875,-12.92669,1.10376
4752,19.5012,3.05749,-13.01528,1.15643
4753,19.5036,2.89707,-13.15415,1.28094
4754,19.5046,2.84679,-13.22119,1.32643
4755,19.507,2.77257,-13.2978,1.44614
4756,19.5134,2.73187,-13.28344,1.48924
4757,19.5134,2.72708,-13.2978,1.52276
4758,19.5167,2.61455,-13.51089,1.82204
4759,19.5167,2.61455,-13.51089,1.82204
4760,19.5179,2.54033,-13.58033,1.89387
4761,19.5193,2.32724,-13.69286,1.81965
4762,19.5217,2.07823,-13.74314,1.59219
4763,19.5241,1.93936,-13.81018,0.77096
4764,19.5258,1.66402,-13.87003,-0.48364
4765,19.529,1.51079,-13.87482,-1.19714
4766,19.5293,1.20671,-13.8413,-2.64089
4767,19.5307,0.93377,-13.76947,-3.95295
4768,19.5358,0.64167,-13.64018,-5.43979
4769,19.5358,0.55308,-13.64018,-5.76302
4770,19.5366,0.45491,-13.62821,-5.96174
4771,19.5388,0.3352,-13.71441,-6.02878
4772,19.5408,0.03831,-13.87003,-5.76063
4773,19.5428,-0.16281,-13.97778,-5.45176
4774,19.5448,-0.63209,-14.24594,-4.48687
4775,19.5468,-1.09418,-14.54043,-3.24903
4776,19.5487,-1.31206,-14.66493,-2.593
4777,19.5508,-1.69515,-14.90436,-1.2953
4778,19.5571,-2.20992,-15.25153,0.74223
4779,19.5571,-2.20992,-15.25153,0.74223
4780,19.5584,-2.27217,-15.31618,1.09179
4781,19.5594,-2.32724,-15.37603,1.39107
4782,19.5616,-2.42301,-15.46462,1.86035
4783,19.5629,-2.43258,-15.48378,2.04711
4784,19.5648,-2.44216,-15.50054,2.06386
4785,19.5669,-2.40385,-15.53405,2.02316
4786,19.5688,-2.35118,-15.58673,2.00161
4787,19.571,-2.33442,-15.62264,2.04471
4788,19.5757,-2.47807,-15.90756,2.43498
4789,19.5759,-2.47807,-15.90756,2.43498
4790,19.577,-2.53554,-15.98178,2.54511
4791,19.5792,-2.69595,-16.09192,2.7606
4792,19.5819,-2.77736,-16.12305,2.83003
4793,19.5833,-2.97369,-16.19966,2.93538
4794,19.5861,-3.17241,-16.226,2.90426
4795,19.5878,-3.24185,-16.21882,2.87313
4796,19.5898,-3.28973,-16.20924,2.73905
4797,19.5908,-3.28255,-16.20445,2.63131
4798,19.5959,-3.13889,-16.20445,2.03274
4799,19.596,-3.13889,-16.20445,2.03274
4800,19.5969,-3.11016,-16.23797,1.87951
4801,19.5993,-3.04312,-16.3505,1.61135
4802,19.6009,-2.92341,-16.475,1.30488
4803,19.6032,-2.82046,-16.49655,1.09418
4804,19.6054,-2.593,-16.54205,0.68955
4805,19.6072,-2.42301,-16.5181,0.3783
4806,19.6099,-2.37751,-16.50613,0.28492
4807,19.6113,-2.37751,-16.50134,0.14366
4808,19.6159,-2.39906,-16.41036,-0.01676
4809,19.6159,-2.40385,-16.35529,-0.02873
4810,19.617,-2.36075,-16.27389,-0.03831
4811,19.6197,-2.27696,-16.15657,-0.06465
4812,19.6208,-2.06626,-15.88362,-0.11493
4813,19.6227,-1.76219,-15.53645,-0.13408
4814,19.6258,-1.59938,-15.33533,-0.1676
4815,19.6328,-1.28812,-14.91394,-0.22267
4816,19.6328,-1.11573,-14.69127,-0.2945
4817,19.6329,-0.66321,-14.20523,-0.55547
4818,19.6362,0.47646,-13.34569,-1.34558
4819,19.6363,0.47646,-13.34569,-1.34558
4820,19.6371,0.78532,-13.13978,-1.52994
4821,19.6396,1.41262,-12.76388,-1.77655
4822,19.642,1.70712,-12.5867,-1.86035
4823,19.6449,2.27456,-12.19404,-1.9657
4824,19.6461,2.75102,-11.9594,-1.98246
4825,19.6471,2.9282,-11.459,-1.9226
4826,19.6487,3.20833,-11.01366,-1.87951
4827,19.6509,3.31607,-10.82691,-1.89387
4828,19.6559,3.70873,-10.09905,-1.87472
4829,19.6561,3.70873,-10.09905,-1.87472
4830,19.6566,3.83802,-9.9099,-1.85796
4831,19.6591,4.14449,-9.46457,-1.86753
4832,19.6607,4.16125,-9.17247,-1.93936
4833,19.6628,4.04154,-9.08867,-1.96091
4834,19.6653,3.71831,-8.91149,-1.83401
4835,19.667,3.5148,-8.83009,-1.72148
4836,19.669,2.97608,-8.66009,-1.45332
4837,19.6718,2.6744,-8.34165,-1.23305
4838,19.6763,2.81327,-7.66407,-1.20432
4839,19.6766,2.96651,-7.38873,-1.24263
4840,19.6786,3.15326,-7.09663,-1.27615
4841,19.68,3.34001,-6.82368,-1.30967
4842,19.6815,3.5555,-6.40469,-1.34798
4843,19.684,3.62493,-6.2299,-1.32164
4844,19.6862,3.80929,-5.79654,-1.23066
4845,19.6884,4.03196,-5.37036,-1.24981
4846,19.6892,4.10379,-5.19318,-1.26657
4847,19.6913,4.15646,-4.91545,-1.23784
4848,19.6964,4.06787,-4.63771,-0.94334
4849,19.6965,4.06787,-4.63771,-0.94334
4850,19.6984,4.02478,-4.60419,-0.89546
4851,19.6999,3.93619,-4.58025,-0.86912
4852,19.7027,3.86675,-4.56828,-0.84997
4853,19.703,3.73986,-4.58504,-0.82842
4854,19.7062,3.67042,-4.62095,-0.77575
4855,19.7072,3.48846,-4.65686,-0.53632
4856,19.7093,3.32325,-4.62813,-0.19872
4857,19.7112,3.22988,-4.59461,-0.03352
4858,19.7181,2.87074,-4.41504,0.55308
4859,19.7181,2.87074,-4.41504,0.55308
4860,19.7182,2.8013,-4.37434,0.65364
4861,19.7199,2.69835,-4.29772,0.83321
4862,19.7207,2.64807,-4.2642,0.89785
4863,19.723,2.53075,-4.15167,0.95771
4864,19.7258,2.39906,-4.03196,1.01517
4865,19.7277,2.31766,-3.98886,1.01278
4866,19.7288,2.09978,-3.8883,0.97447
4867,19.7355,1.86275,-3.73746,0.90264
4868,19.7356,1.51797,-3.52198,0.80926
4869,19.7357,1.51797,-3.52198,0.80926
4870,19.7368,1.39586,-3.45494,0.77335
4871,19.7389,1.18517,-3.31846,0.67997
4872,19.7416,1.0032,-3.20593,0.57463
4873,19.7426,0.91461,-3.15565,0.53392
4874,19.745,0.80208,-3.04073,0.51716
4875,19.7468,0.68476,-2.96411,0.55547
4876,19.7492,0.61772,-2.94256,0.58181
4877,19.7514,0.44534,-2.8851,0.61293
4878,19.7581,0.0838,-2.74863,0.65124
4879,19.7581,0.0838,-2.70314,0.66321
4880,19.7581,0.01197,-2.64807,0.66321
4881,19.7595,-0.05507,-2.57145,0.64885
4882,19.7643,-0.14605,-2.42301,0.6273
4883,19.7643,-0.249,-2.29611,0.60336
4884,19.7672,-0.30168,-2.23865,0.59617
4885,19.7672,-0.38308,-2.14527,0.5842
4886,19.7743,-0.49561,-2.09738,0.53392
4887,19.7744,-0.56505,-2.01598,0.50998
4888,19.7776,-0.77335,-1.81007,0.36632
4889,19.7776,-0.77335,-1.81007,0.36632
4890,19.7778,-0.80926,-1.76697,0.33041
4891,19.7795,-0.84278,-1.69515,0.22267
4892,19.7809,-0.85476,-1.67599,0.12929
4893,19.7828,-0.87391,-1.6305,-0.01915
4894,19.7874,-0.86673,-1.61614,-0.1676
4895,19.7898,-0.86433,-1.61853,-0.25379
4896,19.7904,-0.85715,-1.64966,-0.40942
4897,19.7915,-0.84278,-1.6736,-0.49083
4898,19.7977,-0.64167,-1.77895,-0.81645
4899,19.7977,-0.64167,-1.77895,-0.81645
4900,19.7977,-0.56265,-1.80768,-0.90982
4901,19.7993,-0.40703,-1.9226,-1.10615
4902,19.8011,-0.23464,-2.04711,-1.31446
4903,19.8037,-0.11493,-2.09978,-1.42459
4904,19.8053,0.11971,-2.20992,-1.66402
4905,19.8099,0.26098,-2.28653,-1.7981
4906,19.8112,0.56505,-2.43258,-2.0926
4907,19.8142,0.82602,-2.64567,-2.41822
4908,19.8165,1.30967,-3.05988,-2.90426
4909,19.8165,1.30967,-3.05988,-2.90426
4910,19.8194,1.4629,-3.16044,-2.98805
4911,19.8201,1.61614,-3.24424,-3.0527
4912,19.8229,1.86275,-3.431,-3.1365
4913,19.8239,2.18358,-3.5148,-3.16284
4914,19.8255,2.33681,-3.67042,-3.16763
4915,19.828,2.58342,-3.83563,-3.10777
4916,19.8293,2.69595,-3.91464,-3.07904
4917,19.8316,2.99045,-4.0559,-3.07185
4918,19.8375,3.46212,-4.42941,-2.99284
4919,19.8376,3.46212,-4.42941,-2.99284
4920,19.8384,3.56986,-4.52997,-2.95214
4921,19.8391,3.80211,-4.62813,-2.92341
4922,19.8417,3.90746,-4.84122,-2.90665
4923,19.844,4.13252,-5.09023,-2.88271
4924,19.8455,4.21153,-5.19558,-2.92102
4925,19.8477,4.29772,-5.45176,-3.04073
4926,19.8491,4.32167,-5.7702,-3.11735
4927,19.851,4.36476,-5.95456,-3.1365
4928,19.8566,4.44856,-6.78298,-3.26579
4929,19.8566,4.44856,-6.78298,-3.26579
4930,19.8573,4.38152,-7.06551,-3.27058
4931,19.8588,4.20914,-7.65689,-3.29931
4932,19.8614,4.10139,-7.96096,-3.34241
4933,19.8629,3.91464,-8.58348,-3.42621
4934,19.8656,3.69437,-9.40471,-3.58423
4935,19.8682,3.54832,-9.87399,-3.76859
4936,19.87,3.31128,-10.82212,-4.41983
4937,19.8713,3.27058,-11.77744,-5.19797
4938,19.8766,3.47649,-13.28104,-6.56031
4939,19.8776,3.66803,-13.74074,-6.91706
4940,19.878,3.66803,-13.74074,-6.91706
4941,19.8787,4.19477,-14.59789,-7.2786
4942,19.881,5.04953,-15.3042,-7.36958
4943,19.8833,5.58105,-15.62743,-7.32409
4944,19.8853,6.84284,-16.29065,-7.03917
4945,19.8871,8.41109,-16.96344,-6.35201
4946,19.8894,9.25387,-17.32737,-5.89231
4947,19.8911,10.78381,-18.18212,-4.80052
4948,19.8997,11.93067,-20.02571,-3.11974
4949,19.8998,12.01687,-20.75597,-2.7175
4950,19.8998,11.90673,-21.51974,-2.43019
4951,19.8998,11.63857,-22.26676,-2.2602
4952,19.9018,10.92029,-23.58121,-2.3847
4953,19.9036,10.29538,-24.3809,-3.11016
4954,19.9059,10.05595,-24.5892,-3.56508
4955,19.9069,9.63696,-24.77596,-4.44138
4956,19.9088,9.26824,-24.55568,-5.26501
4957,19.9108,9.10064,-24.27795,-5.6457
4958,19.9161,8.71995,-22.13028,-6.81411
4959,19.9161,8.71995,-22.13028,-6.81411
4960,19.9169,8.68403,-21.37369,-6.99368
4961,19.9188,8.68882,-19.65221,-7.13494
4962,19.9207,8.72234,-18.6945,-7.12297
4963,19.9233,8.72953,-16.68091,-6.95058
4964,19.9246,8.61699,-14.64817,-6.59383
4965,19.9275,8.47573,-13.66173,-6.37595
4966,19.929,8.01603,-11.78462,-5.82527
4967,19.9309,7.72872,-10.88198,-5.47571
4968,19.9364,5.88752,-7.99927,-3.67042
4969,19.9364,5.88752,-7.99927,-3.67042
4970,19.9369,5.28416,-7.5276,-3.0958
4971,19.9386,4.07506,-6.86439,-2.16682
4972,19.9407,2.69595,-6.69679,-1.34798
4973,19.9428,2.00161,-6.80932,-0.89067
4974,19.9448,0.62251,-7.25465,-0.01197
4975,19.947,-0.71349,-7.64971,0.45252
4976,19.9492,-1.34558,-8.72474,1.3384
4977,19.9506,-2.58821,-10.04877,2.15245
4978,19.9559,-4.39589,-12.36164,3.53156
4979,19.9559,-5.03755,-13.19006,4.0128
4980,19.9574,-5.64809,-14.01848,4.52039
4981,19.9586,-6.22511,-14.86126,5.01122
4982,19.9611,-7.25944,-16.49416,5.854
4983,19.9633,-8.18124,-17.9427,6.22272
4984,19.9648,-8.5739,-18.55324,6.19878
4985,19.9666,-9.23232,-19.52771,5.78457
4986,19.9686,-9.51485,-19.85572,5.44219
4987,19.9707,-9.89075,-20.08557,4.73827
4988,19.9757,-9.83329,-18.84534,4.13252
4989,19.9758,-9.83329,-18.84534,4.13252
4990,19.9768,-9.58907,-18.24437,4.10379
4991,19.9786,-8.84685,-16.78626,3.99604
4992,19.9806,-8.3632,-15.99376,3.88112
4993,19.9828,-7.1517,-14.37523,3.59141
4994,19.9856,-6.46694,-13.56357,3.40945
4995,19.9873,-5.16206,-12.05517,2.98327
4996,19.9895,-4.02956,-10.79578,2.30569
4997,19.9907,-3.53874,-10.25468,1.86275
4998,19.997,-2.31048,-8.83248,-0.71589
4999,19.9971,-2.19316,-8.69361,-1.44375
5000,19.9971,-2.19316,-8.69361,-1.44375
5001,19.9994,-2.14527,-8.61939,-2.74144
5002,20.0011,-2.1764,-8.65051,-3.32086
5003,20.0043,-2.32963,-8.87079,-4.40307
5004,20.006,-2.55709,-9.34246,-5.50204
5005,20.0071,-2.68877,-9.65611,-6.04315
5006,20.009,-2.88989,-10.40552,-6.90509
5007,20.0176,-2.93299,-11.14056,-7.16367
5008,20.0177,-2.88031,-12.0025,-6.0647
5009,20.0177,-2.81567,-12.18925,-5.38472
5010,20.0177,-2.7199,-12.30657,-4.63292
5011,20.0191,-2.57385,-12.35685,-3.84281
5012,20.0216,-2.13569,-12.297,-2.27217
5013,20.0232,-1.88908,-12.20601,-1.5467
5014,20.0253,-1.4198,-12.0025,-0.20351
5015,20.0289,-0.86194,-11.78701,1.05588
5016,20.0289,-0.53632,-11.66251,1.67839
5017,20.0311,0.17239,-11.39196,2.83003
5018,20.0356,1.84838,-11.03761,4.35279
5019,20.0357,1.84838,-11.03761,4.35279
5020,20.0372,2.20034,-11.03042,4.50603
5021,20.0386,2.53075,-11.06634,4.57546
5022,20.0407,3.0934,-11.19563,4.42701
5023,20.043,3.59381,-11.32971,3.99365
5024,20.0449,3.79253,-11.38717,3.73028
5025,20.0469,4.11097,-11.47097,3.17002
5026,20.0487,4.30491,-11.55716,2.47807
5027,20.0507,4.37434,-11.55956,2.09738
5028,20.0559,4.30491,-11.65294,0.58899
5029,20.056,4.30491,-11.65294,0.58899
5030,20.0568,4.21871,-11.67209,0.21788
5031,20.059,4.04632,-11.64815,-0.50998
5032,20.061,3.92182,-11.63618,-0.82842
5033,20.0629,3.58423,-11.59308,-1.30967
5034,20.0648,3.22269,-11.52843,-1.59698
5035,20.067,3.03833,-11.46858,-1.68078
5036,20.0687,2.64807,-11.3321,-1.69275
5037,20.0708,2.27217,-11.23633,-1.63529
5038,20.0769,1.80049,-10.6234,-1.26418
5039,20.077,1.80049,-10.6234,-1.26418
5040,20.0775,1.69036,-10.4151,-1.1708
5041,20.0796,1.54191,-9.96497,-1.00799
5042,20.0815,1.42699,-9.4933,-0.83081
5043,20.0827,1.35755,-9.27063,-0.74223
5044,20.0846,1.28333,-8.8253,-0.51956
5045,20.0873,1.24981,-8.39193,-0.32083
5046,20.0891,1.24023,-8.19081,-0.2514
5047,20.0911,1.27854,-7.83886,-0.11732
5048,20.0958,1.61374,-7.33366,0.07183
5049,20.0958,1.74064,-7.18761,0.1269
5050,20.0969,1.85556,-7.05114,0.19154
5051,20.0989,1.97288,-6.92903,0.25619
5052,20.1007,2.18837,-6.74228,0.34238
5053,20.1029,2.36554,-6.63454,0.36154
5054,20.1051,2.47329,-6.57947,0.34717
5055,20.1075,2.66962,-6.47412,0.28492
5056,20.1087,2.76539,-6.42144,0.23703
5057,20.1114,2.93059,-6.30652,0.18436
5058,20.1161,3.01439,-6.10061,0.23224
5059,20.1161,3.01439,-6.10061,0.23224
5060,20.1175,2.99524,-6.03597,0.26098
5061,20.1187,2.94256,-5.9378,0.27055
5062,20.1227,2.90904,-5.88992,0.25619
5063,20.1227,2.76539,-5.84203,0.12211
5064,20.125,2.53075,-5.85161,0.02394
5065,20.1272,2.40864,-5.91625,-0.23464
5066,20.1286,2.19076,-6.02878,-0.47646
5067,20.1309,2.10936,-6.09582,-0.56026
5068,20.136,1.64008,-6.43102,-0.64885
5069,20.1365,1.64008,-6.43102,-0.64885
5070,20.1369,1.52036,-6.5244,-0.61533
5071,20.1405,1.33601,-6.66806,-0.53632
5072,20.1408,1.17798,-6.69679,-0.47646
5073,20.1431,1.09658,-6.70636,-0.44773
5074,20.1498,0.90504,-6.67045,-0.36872
5075,20.1498,0.78532,-6.63454,-0.32802
5076,20.1498,0.53153,-6.45975,-0.21788
5077,20.1534,0.26816,-6.24666,-0.12211
5078,20.1568,-0.16042,-5.9785,0.06704
5079,20.1568,-0.28492,-5.90428,0.13408
5080,20.1573,-0.38069,-5.83245,0.20112
5081,20.1599,-0.4597,-5.76302,0.24661
5082,20.161,-0.56026,-5.66485,0.3352
5083,20.163,-0.57223,-5.62894,0.41182
5084,20.1657,-0.46449,-5.5619,0.59139
5085,20.1668,-0.37111,-5.54514,0.85715
5086,20.1692,-0.33041,-5.54275,1.01757
5087,20.1709,-0.26098,-5.52599,1.33122
5088,20.1764,-0.08141,-5.53317,1.70233
5089,20.1764,-0.08141,-5.53317,1.70233
5090,20.1767,-0.05507,-5.56429,1.69515
5091,20.1786,-0.05028,-5.59781,1.65205
5092,20.181,-0.04549,-5.6888,1.48684
5093,20.1827,-0.06943,-5.74865,1.31925
5094,20.1846,-0.11014,-5.78936,1.22347
5095,20.1868,-0.18675,-5.854,1.06306
5096,20.1886,-0.24182,-5.93541,0.96729
5097,20.1912,-0.24182,-5.98569,0.94095
5098,20.1964,-0.15084,-6.22272,0.93856
5099,20.1964,-0.15084,-6.22272,0.93856
5100,20.1972,-0.09338,-6.30652,0.95053
5101,20.1988,0.00239,-6.48609,0.96729
5102,20.2007,0.02155,-6.6082,0.95053
5103,20.2028,0.0838,-6.90269,0.90264
5104,20.2046,0.09098,-7.22113,0.83081
5105,20.2066,0.09817,-7.38394,0.78772
5106,20.209,0.15084,-7.65929,0.73983
5107,20.2112,0.22746,-7.89632,0.67279
5108,20.2169,0.26098,-8.13575,0.73983
5109,20.217,0.26098,-8.13575,0.73983
5110,20.2177,0.25619,-8.17166,0.80687
5111,20.2191,0.28971,-8.20518,0.88109
5112,20.2214,0.4166,-8.22912,0.90264
5113,20.2229,0.50759,-8.23631,0.89546
5114,20.2253,0.66561,-8.20997,0.85715
5115,20.2271,0.85476,-8.17645,0.78532
5116,20.2288,0.9625,-8.16448,0.72547
5117,20.2308,1.25939,-8.10223,0.5866
5118,20.2376,1.75979,-8.06631,0.34478
5119,20.2376,1.91303,-8.07589,0.23703
5120,20.238,2.05429,-8.09504,0.11732
5121,20.2395,2.18118,-8.1118,0.0
5122,20.2412,2.39667,-8.17884,-0.22985
5123,20.2429,2.59779,-8.26025,-0.45491
5124,20.2451,2.67201,-8.33447,-0.56984
5125,20.2472,2.77975,-8.51644,-0.79729
5126,20.249,2.90665,-8.59305,-0.88109
5127,20.2511,2.96651,-8.75826,-1.00799
5128,20.2567,3.13411,-9.13416,-1.33361
5129,20.2579,3.13411,-9.13416,-1.33361
5130,20.258,3.18439,-9.20359,-1.39347
5131,20.2595,3.27058,-9.33049,-1.43178
5132,20.2614,3.32804,-9.38556,-1.43656
5133,20.2686,3.39508,-9.4933,-1.4629
5134,20.2686,3.40226,-9.63217,-1.53234
5135,20.2686,3.36874,-9.69921,-1.57064
5136,20.269,3.33522,-9.82131,-1.60177
5137,20.2708,3.31368,-9.85723,-1.59459
5138,20.2798,3.37114,-9.79977,-1.70472
5139,20.2799,3.37114,-9.79977,-1.70472
5140,20.2799,3.41424,-9.76146,-1.7574
5141,20.2799,3.48128,-9.704,-1.8819
5142,20.2832,3.52677,-9.73033,-1.97528
5143,20.2833,3.56029,-9.75428,-2.01837
5144,20.2853,3.62972,-9.81413,-2.08062
5145,20.2871,3.64409,-9.85005,-2.08302
5146,20.2895,3.73028,-9.89554,-2.01837
5147,20.2912,3.81169,-9.98891,-1.87711
5148,20.2964,3.86197,-10.16609,-1.47727
5149,20.2965,3.86197,-10.23313,-1.31446
5150,20.2971,3.86197,-10.30496,-1.12291
5151,20.2988,3.84281,-10.37679,-0.91222
5152,20.3014,3.81408,-10.4965,-0.40942
5153,20.3033,3.78056,-10.55875,-0.14366
5154,20.3069,3.7231,-10.67607,0.43576
5155,20.3071,3.69915,-10.73593,1.06785
5156,20.3086,3.67761,-10.73593,1.39586
5157,20.3108,3.62972,-10.73832,1.96091
5158,20.3163,3.62733,-10.78142,2.8013
5159,20.3163,3.62733,-10.78142,2.8013
5160,20.3171,3.65606,-10.75987,2.95932
5161,20.3186,3.78535,-10.72875,3.20115
5162,20.3209,3.88112,-10.64495,3.29692
5163,20.3227,4.16604,-10.57072,3.39269
5164,20.3248,4.3504,-10.52523,3.35438
5165,20.3269,4.767,-10.43186,3.13171
5166,20.3286,5.25543,-10.3313,2.72947
5167,20.331,5.50204,-10.2882,2.48286
5168,20.3371,6.39271,-10.19243,1.36234
5169,20.3371,6.39271,-10.19243,1.36234
5170,20.338,6.54834,-10.18524,1.05827
5171,20.3388,6.77819,-10.2044,0.44534
5172,20.3409,6.85002,-10.19961,0.14845
5173,20.3428,6.90748,-10.21158,-0.37351
5174,20.3453,6.88115,-10.23074,-0.82842
5175,20.3483,6.85002,-10.24989,-1.02954
5176,20.3495,6.73749,-10.29538,-1.33361
5177,20.3509,6.58186,-10.31932,-1.5036
5178,20.3562,6.38553,-10.34566,-1.43417
5179,20.3562,6.32807,-10.34087,-1.32164
5180,20.357,6.32807,-10.34087,-1.32164
5181,20.3588,6.28018,-10.32172,-0.94334
5182,20.3606,6.26582,-10.26665,-0.4166
5183,20.3626,6.28976,-10.22834,-0.1269
5184,20.3647,6.44539,-10.11821,0.51716
5185,20.3666,6.63454,-9.97455,1.11094
5186,20.3688,6.74228,-9.87399,1.36234
5187,20.371,6.97931,-9.65611,1.72867
5188,20.3765,7.35042,-9.25387,1.80768
5189,20.3765,7.47253,-9.09824,1.72627
5190,20.3773,7.57309,-8.94501,1.61374
5191,20.3793,7.64731,-8.81093,1.48206
5192,20.3807,7.76463,-8.59066,1.20193
