"user_id","experiment_group","UserType","is_verified","user_revenue","exposed_items"
344625250006,"30_discount",Private,0,,2
344690500003,no_discount,Private,0,,1
344700500034,"30_discount",Private,0,,1
344714500070,"30_discount",Private,0,37.769230769230774,1
344717750007,no_discount,Private,0,,1
344718000041,no_discount,Private,0,,1
344733250327,"30_discount",Private,0,,1
344734000128,no_discount,Private,0,35.46153846153846,1
344734000343,"30_discount",Private,0,,2
344734500051,"30_discount",Private,0,,1
344735250062,"30_discount",Private,0,200.15384615384613,4
344745250010,"60_discount",Private,0,,1
344745750127,"60_discount",Private,0,,1
344746500122,no_discount,Private,0,,1
344746500175,"30_discount",Private,0,23.076923076923077,1
344748500014,"60_discount",Shop,0,57.0,2
344754250092,"30_discount",Private,0,265.15384615384613,7
344759250020,"30_discount",Private,0,226.1538461538461,9
344764500071,"60_discount",Private,0,,1
344771500131,"60_discount",Private,0,,1
344785000088,"60_discount",Private,0,28.53846153846154,1
344796500028,no_discount,Shop,0,54.61538461538461,2
344799750047,"30_discount",Private,0,,1
344805000071,no_discount,Private,0,,1
344816500059,"30_discount",Private,0,50.84615384615385,1
344840750009,no_discount,Private,1,47.0,1
344874250013,"30_discount",Private,0,,1
344922750078,no_discount,Private,0,28.53846153846154,1
344924000058,"60_discount",Private,0,22.307692307692307,1
344935500796,"60_discount",Private,0,,1
344936000029,no_discount,Private,0,24.615384615384613,1
344936750372,no_discount,Private,0,,1
344952250025,"30_discount",Private,0,59.30769230769231,2
344953000553,"60_discount",Private,0,54.769230769230774,2
344953250147,"30_discount",Private,0,,1
344954000171,no_discount,Private,0,65.15384615384616,2
344954000338,"60_discount",Private,0,,1
344954000511,no_discount,Private,0,,1
344954250200,no_discount,Private,0,,1
344954250530,no_discount,Private,0,27.384615384615387,1
344954250707,no_discount,Private,0,102.38461538461539,4
344954500860,no_discount,Company,0,134.15384615384613,5
344955000318,"30_discount",Private,0,,2
344955000319,"60_discount",Private,0,,1
344955251047,"60_discount",Private,0,96.0,3
344955751029,no_discount,Private,0,,1
344956000210,"30_discount",Private,0,118.07692307692307,2
344956250103,"60_discount",Private,0,,1
344956250208,no_discount,Private,0,,1
344971000381,no_discount,Private,0,33.15384615384615,1
344972250193,"60_discount",Private,0,,1
344972500198,"30_discount",Private,0,517.3846153846154,5
344972750018,no_discount,Private,0,,1
344981250078,"60_discount",Shop,0,136.3846153846154,5
344982250006,"30_discount",Private,0,,1
344983750113,"60_discount",Private,0,117.07692307692308,2
344997000003,"30_discount",Private,0,,1
345049500028,"60_discount",Private,0,95.0,3
345069500180,no_discount,Private,0,,1
345070250214,"30_discount",Company,0,,1
345072000167,"30_discount",Private,0,,1
345078750152,"60_discount",Shop,0,144.23076923076923,3
345079000048,"60_discount",Private,0,,1
345079750226,no_discount,Private,0,,1
345094000172,"60_discount",Private,0,40.07692307692308,1
345094250119,"30_discount",Private,0,58.15384615384615,2
345095500103,"30_discount",Private,0,685.7692307692308,24
345098750072,"30_discount",Private,0,,1
345111000067,no_discount,Private,0,,1
345120250026,"30_discount",Private,0,,1
345160500014,"60_discount",Private,0,,2
345213500002,no_discount,Private,0,32.0,1
345219000003,"60_discount",Private,0,,1
345221500040,no_discount,Private,0,40.07692307692308,1
345229500078,"30_discount",Private,0,32.0,1
345232000020,"30_discount",Private,0,,1
345237000072,no_discount,Private,0,40.0,1
345238500037,"30_discount",Private,0,,1
345242750118,"30_discount",Private,0,193.6923076923077,6
345244000146,"60_discount",Private,0,,1
345247250149,no_discount,Private,0,31.923076923076923,1
345250750181,"30_discount",Private,0,,1
345251000078,"60_discount",Private,0,,2
345257000112,no_discount,Private,0,,1
345258750155,"60_discount",Private,0,36.61538461538461,2
345259000237,no_discount,Private,0,146.6153846153846,6
345260000080,"60_discount",Private,0,40.07692307692308,1
345296500039,"60_discount",Private,0,,1
345299250061,"60_discount",Private,0,,1
345301500063,"30_discount",Private,0,61.42307692307692,2
345303500025,"30_discount",Shop,0,78.92307692307692,2
345306750036,"30_discount",Private,0,,1
345307250018,no_discount,Private,0,57.07692307692308,2
345324000019,"60_discount",Private,0,,1
345339500003,no_discount,Private,0,,1
345386500001,no_discount,Private,0,,1
345388500030,"60_discount",Private,0,,1
345395000021,"60_discount",Private,0,,1
345397000057,no_discount,Shop,0,194.0,5
345409000381,no_discount,Private,0,89.38461538461539,3
345412000355,"30_discount",Private,0,,1
345414000005,"60_discount",Shop,0,67.57384615384615,2
345414250007,"60_discount",Private,0,,1
345416250269,"30_discount",Private,0,158.15384615384616,3
345417250102,"60_discount",Private,1,,1
345417750048,"60_discount",Private,0,,1
345420750108,"30_discount",Private,0,37.69230769230769,1
345422250252,"30_discount",Private,0,48.07692307692308,1
345423750044,"30_discount",Private,0,51.53846153846153,3
345426000173,no_discount,Private,0,95.0,2
345428750082,"30_discount",Private,0,,3
345441000011,"30_discount",Company,0,26.23076923076923,1
345443000139,"30_discount",Private,0,,2
345443750052,"30_discount",Private,0,80.15384615384616,2
345445250091,"60_discount",Private,0,,1
345445500022,no_discount,Private,0,,2
345448750045,no_discount,Private,0,,1
345500000003,"30_discount",Private,0,,1
345546500077,"30_discount",Private,0,,1
345548000042,"60_discount",Private,0,,1
345577000043,no_discount,Private,0,,2
345577500850,"30_discount",Private,0,,1
345577750010,"30_discount",Private,0,47.69230769230769,2
345578500641,no_discount,Private,0,45.769230769230774,1
345580000071,no_discount,Private,0,,1
345580250569,"60_discount",Private,0,102.92307692307692,8
345580500779,"30_discount",Shop,0,38.84615384615385,1
345586750021,"60_discount",Private,0,,1
345587500232,"60_discount",Private,0,,1
345587750043,no_discount,Private,0,,1
345588500198,"60_discount",Private,0,,1
345603250430,"60_discount",Private,0,36.61538461538461,1
345604500142,"30_discount",Private,0,56.61538461538461,2
345605250046,"60_discount",Private,0,,1
345608750133,no_discount,Private,0,76.15384615384616,1
345621250133,no_discount,Private,0,70.84615384615384,3
345674500145,"30_discount",Private,0,52.30769230769231,1
345689000525,"60_discount",Private,0,48.07692307692308,1
345691250439,"60_discount",Company,0,125.69230769230768,4
345692500019,"30_discount",Private,0,,1
345697000149,"60_discount",Private,0,50.0,1
345699000084,"60_discount",Private,0,,1
345699250021,no_discount,Private,0,,1
345699500245,no_discount,Private,0,28.53846153846154,1
345700250136,"60_discount",Private,0,,1
345703750080,"30_discount",Private,0,,1
345723500009,"30_discount",Private,1,,2
345725000160,"30_discount",Private,0,,1
345730000071,no_discount,Private,0,,1
345744250024,no_discount,Private,1,171.76923076923077,6
345744250083,no_discount,Private,0,,1
345744250108,no_discount,Private,0,,1
345757500031,"30_discount",Private,0,217.0,5
345764750054,"30_discount",Private,0,,2
345768000087,"60_discount",Private,1,,4
345772000049,no_discount,Private,0,,1
345875750111,"30_discount",Private,0,,1
345877250151,"60_discount",Company,0,159.3846153846154,5
345877500112,"30_discount",Private,0,778.3076923076924,15
345879250006,no_discount,Private,0,,1
345890000026,"30_discount",Private,0,,1
345904000003,"30_discount",Private,0,226.46153846153845,4
345904500242,no_discount,Private,0,,1
345905000115,"60_discount",Private,0,,1
345906250145,no_discount,Private,0,23.846153846153847,1
345909250144,no_discount,Private,0,,1
345924000093,no_discount,Private,0,51.92307692307693,2
345925500003,no_discount,Private,0,,1
345930500249,no_discount,Private,1,246.76923076923077,5
345933500058,"30_discount",Private,0,,1
345934750105,"60_discount",Private,0,,1
345935500112,"30_discount",Private,0,,1
345937000004,"30_discount",Private,0,28.53846153846154,1
345937500130,"60_discount",Private,0,,1
345952250099,"60_discount",Private,0,246.46153846153848,9
345977750046,no_discount,Private,0,32.0,1
346004250013,no_discount,Private,0,,1
346011250006,no_discount,Private,0,,1
346103250063,"30_discount",Private,0,41.61538461538461,1
346107750047,"30_discount",Private,0,,1
346108250017,no_discount,Private,0,,1
346118500086,"30_discount",Private,0,215.84615384615384,2
346129250015,no_discount,Private,0,36.61538461538461,1
346130000279,"30_discount",Private,0,28.53846153846154,1
346130750062,"30_discount",Private,0,27.692307692307693,1
346131500505,no_discount,Private,0,,1
346141000332,"30_discount",Private,0,,1
346144500314,"30_discount",Private,0,48.61538461538461,2
346145500030,"60_discount",Private,0,71.23076923076924,3
346152000389,"30_discount",Private,0,213.07692307692307,1
346152750352,"60_discount",Private,0,,1
346153500076,"60_discount",Private,0,,1
346153500095,"60_discount",Private,0,,1
346154250223,"60_discount",Private,0,,1
346155750014,"30_discount",Private,0,,1
346179750006,"30_discount",Private,0,,1
346180000042,"60_discount",Private,0,,2
346182000021,no_discount,Private,0,,1
346190500018,"60_discount",Private,0,40.07692307692308,2
346193000056,"30_discount",Private,0,,1
346193250058,"60_discount",Private,0,118.15384615384616,4
346199500040,no_discount,Private,0,40.07692307692308,2
346207500038,"30_discount",Private,0,,1
346315250025,"30_discount",Shop,0,47.38461538461539,2
346322250048,"60_discount",Private,0,45.38461538461539,1
346325000044,"60_discount",Private,0,,1
346326250075,"30_discount",Private,0,,1
346328000161,"60_discount",Private,0,,1
346338500134,"60_discount",Private,0,,1
346340500208,"60_discount",Private,0,,2
346346500257,no_discount,Private,0,85.61538461538461,3
346348250123,"60_discount",Private,0,202.30769230769232,2
346353000113,no_discount,Private,1,,1
346355000320,no_discount,Private,0,,1
346355000448,"30_discount",Private,1,121.50846153846153,4
346356250246,"30_discount",Private,0,,1
346362000126,"30_discount",Private,0,27.384615384615387,3
346362500201,no_discount,Private,0,,1
346406000131,"30_discount",Private,0,132.76923076923077,12
346409750021,"60_discount",Private,0,,1
346505000042,"30_discount",Private,0,,1
346506250037,"60_discount",Private,0,250.76923076923077,2
346525000190,"30_discount",Private,0,119.38461538461539,3
346525750089,"60_discount",Private,0,,1
346538750690,no_discount,Shop,0,268.0769230769231,12
346539500548,"30_discount",Private,0,47.0,1
346540250639,"60_discount",Private,0,28.384615384615387,1
346557250038,"60_discount",Company,0,36.61538461538461,1
346559250191,"30_discount",Private,0,,1
346574250250,no_discount,Private,0,73.23076923076923,2
346586000090,"60_discount",Private,0,,1
346597500003,"60_discount",Private,0,,1
346602750094,"30_discount",Private,0,,1
346626750003,no_discount,Company,0,,1
346727250065,no_discount,Shop,0,151.3846153846154,3
346743500081,"60_discount",Private,0,28.53846153846154,4
346750000340,no_discount,Private,0,,1
346752500211,"60_discount",Private,0,,1
346762250310,"30_discount",Private,0,28.53846153846154,3
346764000116,"30_discount",Private,0,,1
346790750388,no_discount,Private,0,,1
346791250222,no_discount,Private,0,,1
346791750870,no_discount,Private,0,,1
346792500196,no_discount,Private,0,,1
346800000033,"60_discount",Private,0,,1
346801250109,no_discount,Private,0,108.38461538461539,4
346801500156,"60_discount",Company,0,26.23076923076923,1
346802500076,"30_discount",Private,0,151.6153846153846,6
346806500056,"30_discount",Private,0,36.61538461538461,1
346836000043,"60_discount",Private,0,40.07692307692308,1
346840500012,no_discount,Private,0,,1
346926250341,"60_discount",Private,0,35.30769230769231,1
346926500369,no_discount,Private,0,,1
346927250048,no_discount,Private,0,34.30769230769231,1
346927500100,"60_discount",Private,0,113.30769230769232,3
346927750263,no_discount,Private,0,,1
346928250308,"60_discount",Private,0,37.769230769230774,2
346941250125,no_discount,Private,0,28.53846153846154,1
346942500160,no_discount,Private,0,,1
346943000293,"60_discount",Company,0,70.92307692307692,2
346954000079,no_discount,Private,0,,1
346973250262,"60_discount",Private,0,59.38461538461539,4
346974750469,"60_discount",Private,0,48.15384615384615,1
346975500080,"60_discount",Private,0,,2
346975750313,"30_discount",Company,0,,1
346976250315,"30_discount",Private,0,,1
346978500053,no_discount,Private,0,31.53846153846154,1
346979250189,no_discount,Private,0,,1
346982750043,"30_discount",Company,0,40.07692307692308,1
346998500197,"60_discount",Private,0,94.0,2
347016000046,no_discount,Private,0,49.30769230769231,1
347033250066,"60_discount",Shop,0,123.24615384615385,4
347035250091,"30_discount",Private,0,,1
347057250246,no_discount,Private,0,,1
347060500131,no_discount,Private,0,,1
347085250015,"60_discount",Private,0,96.3076923076923,2
347085250092,"30_discount",Private,0,,1
347104750024,no_discount,Private,1,32.0,2
347110250126,"60_discount",Company,1,32.0,1
347111750055,no_discount,Private,0,,1
347120750124,"60_discount",Private,0,,1
347138750051,no_discount,Private,0,,1
347141000029,no_discount,Private,1,,1
347141250064,"60_discount",Private,1,87.76923076923077,3
347149750006,no_discount,Private,0,,1
347152500010,"30_discount",Private,0,,1
347164250020,no_discount,Private,0,,1
347164250056,"30_discount",Private,0,,1
347278750041,"60_discount",Private,0,,1
347280500085,"30_discount",Private,0,,1
347280500225,"30_discount",Private,0,22.307692307692307,1
347286500228,"60_discount",Private,0,78.53846153846155,3
347286750220,"30_discount",Private,1,256.61538461538464,5
347287000137,"30_discount",Private,0,,1
347287250142,"60_discount",Private,0,,1
347287500226,no_discount,Private,0,,1
347306250337,no_discount,Private,0,,1
347307250585,"30_discount",Private,0,,1
347310500011,"60_discount",Private,0,,1
347311000215,"30_discount",Private,0,205.84615384615387,7
347311750100,"30_discount",Private,0,57.07692307692308,2
347337250295,no_discount,Private,0,,2
347337750038,no_discount,Shop,0,98.44461538461539,2
347338250183,"60_discount",Shop,0,122.46153846153845,4
347340000281,"60_discount",Private,0,,1
347340500038,"60_discount",Shop,0,200.15384615384616,7
347363250034,no_discount,Private,0,42.30769230769231,2
347363250045,"60_discount",Private,0,,1
347364000031,"60_discount",Private,0,40.07692307692308,1
347369750130,"30_discount",Company,0,68.61538461538461,2
347372000064,"30_discount",Private,0,,1
347374000088,"60_discount",Private,0,28.53846153846154,1
347375750008,no_discount,Company,1,214.84615384615387,4
347382250060,no_discount,Private,0,,1
347384500035,"60_discount",Private,0,65.15384615384616,2
347406500029,no_discount,Private,0,,3
347410000021,"60_discount",Private,0,,1
347424250001,no_discount,Private,0,,1
347498250026,"60_discount",Private,1,34.30769230769231,1
347507750098,"30_discount",Private,0,144.0,4
347525500296,"30_discount",Private,0,,1
347528000313,no_discount,Private,0,58.53846153846154,1
347556500718,no_discount,Private,0,40.07692307692308,1
347566500130,no_discount,Private,0,,1
347567500005,"30_discount",Private,0,,1
347569250283,no_discount,Private,0,,1
347569500141,no_discount,Private,0,,1
347570500416,"60_discount",Private,0,,2
347571000335,no_discount,Company,0,36.61538461538461,1
347571750224,"30_discount",Private,0,,1
347586000105,no_discount,Private,0,,1
347588500093,"60_discount",Private,0,86.15384615384616,4
347589750090,"60_discount",Private,0,80.46153846153845,2
347597500022,no_discount,Private,0,35.07692307692308,4
347597500076,"30_discount",Shop,0,28.53846153846154,2
347624000040,"30_discount",Private,1,,1
347625500027,"30_discount",Private,0,,1
347677000004,"60_discount",Company,0,28.384615384615387,1
347712000027,no_discount,Private,0,51.61538461538461,1
347719500030,"30_discount",Private,0,65.53846153846155,2
347726250095,"60_discount",Company,0,32.0,1
347727500140,"60_discount",Private,0,,1
347732000085,no_discount,Shop,1,1362.7923076923075,45
347762250425,no_discount,Private,0,33.15384615384615,1
347762750157,"60_discount",Private,1,32.0,1
347763500773,"60_discount",Private,0,,1
347764250323,no_discount,Company,0,204.7869230769231,7
347767750141,"60_discount",Private,0,,1
347769000023,"60_discount",Private,0,60.69230769230769,3
347794250708,"30_discount",Private,0,,1
347794500524,no_discount,Private,0,,1
347795500139,"60_discount",Private,0,48.07692307692308,1
347796000331,no_discount,Private,0,,1
347796500305,"60_discount",Private,0,,1
347814250040,no_discount,Private,1,,2
347814750005,"60_discount",Private,0,,1
347814750093,no_discount,Private,0,,1
347815500353,no_discount,Private,0,,1
347816500319,no_discount,Private,1,,1
347816750197,"60_discount",Private,0,,1
347834750081,"30_discount",Private,0,68.92307692307692,2
347927750014,"60_discount",Private,0,28.53846153846154,1
347928750002,"60_discount",Private,0,33.15384615384615,1
347935000001,"60_discount",Private,0,64.92307692307693,2
347949500235,"30_discount",Private,0,26.153846153846153,1
347969750561,"30_discount",Private,0,,1
347970000538,"30_discount",Private,0,,1
347970000916,"30_discount",Private,1,64.61538461538461,2
347971250399,"60_discount",Private,0,,1
347971250471,"30_discount",Private,0,,1
347971500920,"60_discount",Private,0,,1
347972000439,no_discount,Private,0,57.0,2
347972500629,no_discount,Private,0,,1
347978500113,"60_discount",Company,1,,1
347981000058,"30_discount",Private,0,33.0,4
347984000178,"30_discount",Private,0,78.07692307692308,3
347984000413,no_discount,Private,0,105.53846153846155,2
347984250366,no_discount,Private,0,,6
347986250090,"30_discount",Private,0,,2
347998000278,"30_discount",Private,0,,1
348008250063,no_discount,Private,0,28.53846153846154,1
348008750094,"60_discount",Shop,0,,1
348013500118,no_discount,Private,0,,1
348016000030,no_discount,Private,0,,1
348016250037,"60_discount",Shop,0,463.0769230769231,14
348016500002,"30_discount",Private,0,,1
348045250041,no_discount,Private,0,,1
348045750024,"60_discount",Private,0,37.769230769230774,1
348053500015,"30_discount",Private,0,,1
348055250007,"30_discount",Private,0,,1
348113500229,"30_discount",Shop,0,31.923076923076923,2
348137250013,"60_discount",Private,0,,1
348138500125,"60_discount",Private,0,,1
348140750592,no_discount,Private,0,,1
348147000059,no_discount,Private,0,,1
348147500086,"30_discount",Private,0,39.92307692307692,1
348154000091,"60_discount",Private,0,32.0,1
348156250019,"60_discount",Private,0,80.15384615384616,3
348157500217,"30_discount",Private,0,34.30769230769231,1
348158750212,"30_discount",Private,0,27.384615384615387,1
348159000204,"60_discount",Private,0,,1
348160250128,no_discount,Private,0,62.30769230769231,2
348160500205,"60_discount",Private,0,95.46153846153845,3
348174250157,"30_discount",Private,0,235.07692307692307,4
348174750197,no_discount,Private,0,77.6923076923077,2
348177500035,"30_discount",Company,1,36.53846153846154,1
348178250093,no_discount,Private,0,32.0,1
348192750054,no_discount,Private,0,32.0,1
348208250019,no_discount,Private,0,40.07692307692308,1
348316750029,no_discount,Private,0,54.769230769230774,2
348319250010,no_discount,Private,0,,1
348330000337,"60_discount",Private,0,,1
348333750044,no_discount,Private,0,,1
348336000016,"60_discount",Private,0,102.92307692307692,3
348338250389,"60_discount",Private,0,28.53846153846154,1
348339000191,"30_discount",Shop,0,54.69230769230769,2
348377000175,no_discount,Private,0,40.07692307692308,2
348377000320,no_discount,Private,0,,1
348377000505,"30_discount",Private,0,,1
348378500784,"30_discount",Private,0,56.61538461538461,2
348386250145,"30_discount",Private,0,,1
348391750103,"30_discount",Shop,0,937.5846153846152,18
348392250103,"60_discount",Private,1,117.15384615384616,3
348399000019,"30_discount",Private,0,,1
348413250022,"30_discount",Private,0,,1
348510500081,"60_discount",Private,0,,1
348510750004,no_discount,Private,0,,1
348515000059,no_discount,Private,0,,1
348549500149,"30_discount",Private,0,,1
348551500405,"30_discount",Private,0,,1
348551500574,"30_discount",Private,1,44.57692307692308,1
348552250171,no_discount,Private,0,,1
348556500197,"60_discount",Private,1,37.69230769230769,1
348558000282,"30_discount",Private,0,,2
348560750069,"60_discount",Private,0,,1
348574250110,no_discount,Private,0,,1
348584000119,"30_discount",Private,1,37.769230769230774,1
348586000047,"30_discount",Shop,0,500.00000000000006,14
348605500039,"30_discount",Private,0,,1
348618000002,"60_discount",Private,0,240.4615384615385,7
348700500036,no_discount,Private,0,,1
348700750023,no_discount,Private,0,85.53846153846155,5
348717250115,no_discount,Private,0,130.76923076923077,4
348718500054,no_discount,Private,0,,1
348733750255,no_discount,Private,0,72.38461538461539,2
348735250051,"30_discount",Private,0,23.307692307692307,2
348741000022,"30_discount",Private,0,,1
348741000373,no_discount,Private,0,,1
348741750404,no_discount,Private,0,,1
348742000565,"60_discount",Private,0,,1
348742500064,"60_discount",Private,0,32.0,1
348742750383,no_discount,Private,0,,1
348743000416,"30_discount",Private,0,,1
348743250368,"60_discount",Private,0,,1
348743250374,no_discount,Private,0,34.61538461538461,1
348766750018,"30_discount",Private,0,,1
348769250152,no_discount,Private,0,,1
348769750029,"60_discount",Private,0,45.769230769230774,1
348770500200,"30_discount",Private,0,,1
348772750025,"30_discount",Private,0,57.07692307692308,2
348774750181,no_discount,Private,0,,1
348776750140,"60_discount",Private,0,,1
348776750190,"60_discount",Private,0,,1
348788250072,"30_discount",Private,0,,1
348798750086,"60_discount",Private,0,37.769230769230774,1
348798750100,"30_discount",Private,0,17.0,1
348799000083,"30_discount",Private,0,498.653076923077,19
348799000089,no_discount,Private,0,,1
348805000064,"60_discount",Private,0,27.384615384615387,1
348830750141,no_discount,Private,0,,1
348839500004,"60_discount",Shop,0,182.76923076923077,5
348936500020,"30_discount",Private,0,,1
348950000182,"60_discount",Private,0,,1
348951500483,"30_discount",Private,0,57.46153846153847,2
348965500054,"60_discount",Private,0,,1
348965750555,no_discount,Private,0,,1
348966000342,no_discount,Private,0,,1
348966000411,"30_discount",Private,0,56.769230769230774,5
348966250009,no_discount,Private,1,60.30769230769231,3
348966750300,no_discount,Private,0,47.0,1
348967000284,"30_discount",Private,0,56.38461538461539,2
348968250347,no_discount,Private,0,48.15384615384615,1
348968500321,no_discount,Private,0,,1
348976750347,no_discount,Private,0,32.0,1
348988500045,"30_discount",Private,0,62.76923076923077,4
348994750173,"30_discount",Private,0,,2
348996000148,no_discount,Private,0,,1
348998500225,"60_discount",Private,0,,1
348999500224,"60_discount",Private,1,40.07692307692308,1
349012500119,"60_discount",Private,0,129.38461538461542,3
349044250053,"60_discount",Company,0,,1
349044750012,"30_discount",Private,0,,1
349057250010,no_discount,Private,0,,1
349147000059,"30_discount",Private,0,55.46153846153847,4
349154000051,no_discount,Private,0,28.53846153846154,1
349158500060,"60_discount",Private,0,57.07692307692308,2
349165000222,"30_discount",Private,0,30.846153846153847,2
349168250025,"30_discount",Private,0,40.07692307692308,1
349177750386,"30_discount",Company,0,27.384615384615387,1
349180250002,no_discount,Private,0,69.3076923076923,3
349193750631,"30_discount",Private,0,40.07692307692308,1
349195500548,"60_discount",Private,0,,1
349195750358,no_discount,Private,1,,1
349214000627,no_discount,Private,0,,1
349215750917,"30_discount",Private,0,,1
349225000377,no_discount,Private,0,34.30769230769231,1
349225250069,no_discount,Shop,0,,3
349228750033,"60_discount",Private,0,61.230769230769226,2
349228750213,no_discount,Shop,0,,1
349229000078,"30_discount",Private,0,143.69230769230768,4
349230250106,"30_discount",Private,0,,1
349246000103,no_discount,Private,0,,1
349252750036,no_discount,Private,0,32.0,1
349288250014,"30_discount",Private,0,,1
349305000001,"60_discount",Private,0,68.53846153846155,2
349341000038,no_discount,Private,0,139.69230769230768,5
349343000076,"30_discount",Private,0,636.0769230769231,15
349357000033,"60_discount",Private,0,,1
349360500153,no_discount,Private,0,,1
349360750319,"30_discount",Private,0,,1
349363000040,"30_discount",Private,0,81.23076923076923,3
349364750116,no_discount,Private,0,27.384615384615387,2
349365000285,no_discount,Private,0,,1
349365000368,no_discount,Private,0,34.30769230769231,2
349365500086,"30_discount",Private,0,,1
349366000087,"60_discount",Private,0,106.53846153846152,3
349368000374,no_discount,Private,0,199.69230769230768,6
349373000009,"60_discount",Private,0,,1
349373500118,"60_discount",Private,0,43.46153846153846,1
349379000220,"30_discount",Private,0,28.53846153846154,1
349385000105,no_discount,Private,1,58.38461538461539,1
349385250002,no_discount,Private,0,65.92307692307692,2
349393000045,no_discount,Private,0,,1
349400500144,"60_discount",Private,0,,1
349412500162,"30_discount",Private,0,,2
349417750054,no_discount,Private,0,94.61538461538461,2
349420000080,"60_discount",Shop,0,33.15384615384615,1
349422000044,"30_discount",Private,0,,1
349429500143,"60_discount",Private,0,,2
349432000061,"60_discount",Private,0,,1
349441250019,"60_discount",Private,0,,1
349442750040,"60_discount",Private,0,,1
349448750023,"60_discount",Private,0,,1
349463500007,"60_discount",Private,0,,1
349537500016,"60_discount",Private,0,285.53846153846155,7
349540000040,"30_discount",Private,0,37.61538461538461,1
349542250080,no_discount,Private,0,,1
349542750150,no_discount,Private,0,110.15384615384616,3
349544750079,no_discount,Private,0,,1
349554250369,no_discount,Private,0,30.846153846153847,1
349554750125,no_discount,Private,0,76.32384615384615,2
349558000271,"30_discount",Private,0,,1
349558250092,"30_discount",Private,0,84.30769230769232,2
349559250162,"60_discount",Private,0,,1
349560000381,no_discount,Private,0,,1
349574500507,"60_discount",Private,0,32.0,1
349574500650,no_discount,Private,0,40.0,1
349574750602,no_discount,Private,0,48.15384615384615,1
349575500388,no_discount,Private,0,31.923076923076923,1
349582500040,no_discount,Private,0,,1
349583500112,"30_discount",Private,0,,1
349584750209,"60_discount",Private,0,48.15384615384616,4
349587250284,no_discount,Private,0,47.0,1
349588250106,no_discount,Private,1,89.23076923076923,4
349590250041,"30_discount",Private,0,28.53846153846154,1
349590250194,"60_discount",Private,0,,1
349602250281,no_discount,Private,0,40.07692307692308,1
349606750020,no_discount,Private,0,27.384615384615387,2
349608000067,"30_discount",Private,0,48.15384615384615,5
349698750002,"30_discount",Private,0,,1
349720500004,"60_discount",Private,0,135.76923076923077,5
349746500049,"60_discount",Private,0,,1
349760000048,"30_discount",Private,0,,1
349775750227,"30_discount",Private,0,40.07692307692308,1
349777250151,no_discount,Private,0,104.46153846153847,4
349793500347,no_discount,Private,0,,1
349795750193,"60_discount",Private,0,56.23076923076923,1
349798750149,"60_discount",Private,0,,1
349802500106,"30_discount",Private,0,,3
349803000004,"30_discount",Private,0,,2
349804250198,"30_discount",Private,0,,1
349809250002,"30_discount",Private,0,,1
349820750012,no_discount,Private,0,,3
349824750006,"30_discount",Private,0,,1
349976000149,no_discount,Private,0,174.76923076923077,6
349986250078,"30_discount",Private,0,209.6153846153846,7
349998250004,"30_discount",Private,0,47.0,1
349999750018,"30_discount",Private,0,57.07692307692308,2
350004250127,no_discount,Private,0,,1
350010250064,no_discount,Company,0,363.38461538461536,4
350018500033,"60_discount",Private,0,,1
350023000013,"60_discount",Private,0,,1
350024500156,"30_discount",Private,0,28.53846153846154,1
350040250058,no_discount,Private,0,32.0,1
350047000055,"30_discount",Private,0,,2
350047750035,"60_discount",Private,0,126.92307692307692,4
350049250078,"30_discount",Private,0,,1
350050750145,"60_discount",Private,1,110.38461538461539,4
350051500190,no_discount,Private,0,50.769230769230774,2
350062750045,"60_discount",Private,0,,1
350087250101,no_discount,Private,0,,1
350088250039,no_discount,Shop,1,37.769230769230774,1
350097250008,"30_discount",Private,0,,1
350158000012,no_discount,Private,0,,1
350199500054,"30_discount",Private,0,34.30769230769231,3
350212250089,"30_discount",Shop,0,,1
350216000067,no_discount,Private,0,31.615384615384613,1
350217250007,"60_discount",Private,0,27.384615384615387,1
350220000124,"30_discount",Private,0,51.53846153846153,4
350224500120,"60_discount",Private,0,68.61538461538461,3
350225750193,"60_discount",Private,0,40.07692307692308,1
350241250022,"30_discount",Private,0,,1
350245250098,"60_discount",Private,0,,1
350265250145,"30_discount",Shop,0,,1
350266500122,"30_discount",Private,0,92.76923076923077,4
350266500125,"60_discount",Private,0,32.0,1
350268250050,"60_discount",Private,0,,1
350273500011,"60_discount",Private,0,,1
350283500093,"30_discount",Private,1,47.0,2
350296250022,"60_discount",Private,0,,1
350318500008,no_discount,Private,0,,1
350323250002,no_discount,Private,0,229.7692307692308,6
350405500058,no_discount,Private,0,,1
350413250022,"30_discount",Private,0,,1
350414000021,"30_discount",Private,0,28.53846153846154,1
350418250016,"30_discount",Private,0,37.769230769230774,1
350424000023,no_discount,Private,0,136.3846153846154,5
350440500117,"30_discount",Private,0,,1
350446750016,"30_discount",Private,0,62.692307692307686,2
350448000008,no_discount,Private,0,93.92307692307692,4
350450000196,no_discount,Private,0,,1
350451500247,no_discount,Private,0,33.15384615384615,1
350456000023,"30_discount",Private,0,,1
350456750153,no_discount,Private,0,,1
350478000105,"30_discount",Private,0,,1
350480000037,"60_discount",Private,0,,1
350483750008,no_discount,Private,0,,1
350497500043,"60_discount",Private,0,,1
350502500012,"30_discount",Private,0,116.3076923076923,3
350503250059,no_discount,Private,0,,1
350508250030,"30_discount",Company,0,95.76923076923077,3
350509000034,"60_discount",Shop,0,37.769230769230774,1
